Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
14593145,21-01-24 17:43,Chennai,Express,Dairy,HUL,Online,UPI,3,76.78089165,107.3180294,321.9540882,230.342675,91.61141322,0.284548066,476,55,4,24,M,1
49902467,27-01-24 0:15,Chennai,Super,Beverages,Nestle,Omnichannel,Card,5,192.0707386,231.9621034,1159.810517,960.353693,199.4568239,0.171973629,403,48,9,,F,0
11923080,10-10-24 13:43,Chennai,Express,Vegetables,HUL,Offline,Cash,4,38.02218866,50.10931067,200.4372427,152.0887546,48.34848805,0.241215093,411,28,5,58,F,0
69258369,15-01-24 2:09,Kolkata,Super,Grocery,PepsiCo,Offline,Card,5,100.904513,138.8909322,694.4546612,504.5225651,189.9320961,0.273498195,156,78,13,30,M,0
91166452,17-05-24 10:29,Delhi,Express,Fruits,Amul,Offline,Cash,3,51.44126693,68.59859344,205.7957803,154.3238008,51.47197954,0.250111929,388,20,7,18,M,1
18548316,06-01-24 21:04,Mumbai,Hyper,Grocery,Nestle,Online,Card,4,169.1496858,204.2682224,817.0728895,676.5987432,140.4741463,0.171923641,369,73,7,54,M,0
97444717,20-04-24 17:14,Hyderabad,Express,Personal Care,Britannia,Online,Card,4,19.46232916,25.81221058,103.2488423,77.84931663,25.39952567,0.246003007,242,72,5,26,M,1
18100571,05-08-24 5:24,Hyderabad,Hyper,Fruits,Britannia,Online,Cash,2,151.5665773,187.8323898,375.6647795,303.1331546,72.53162489,0.193075393,456,20,14,,F,0
52778408,04-03-24 3:41,Bengaluru,Super,Grocery,HUL,Online,Card,4,193.1569274,228.1576947,912.6307788,772.6277096,140.0030692,0.153406035,377,21,14,25,M,0
66186742,19-06-24 3:02,Chennai,Super,Grocery,Nestle,Online,Wallet,3,71.66599123,93.35853001,280.07559,214.9979737,65.07761635,0.23235733,395,32,14,29,F,0
67667809,29-12-24 13:06,Kolkata,Super,Personal Care,Parle,Online,Cash,2,86.95452143,91.74430853,183.4886171,173.9090429,9.579574205,0.052208003,147,74,4,,nan,0
44544537,26-01-24 17:31,Chennai,Express,Snacks,Nestle,Online,Cash,1,183.9072827,262.8075667,262.8075667,183.9072827,78.90028395,0.300220747,353,50,4,,F,0
14009916,24-01-24 5:41,Kolkata,Super,Snacks,PepsiCo,Offline,UPI,3,188.4295232,206.0543657,618.163097,565.2885697,52.87452723,0.085534914,95,22,9,27,F,0
80490062,09-04-24 0:08,Hyderabad,Super,Grocery,Nestle,Omnichannel,Card,4,163.2709247,175.6359642,702.5438567,653.0836986,49.46015807,0.070401524,400,32,6,29,M,0
51651479,28-10-24 20:36,Delhi,Super,Dairy,Amul,Omnichannel,UPI,1,40.95095953,47.19881558,47.19881558,40.95095953,6.247856054,0.132373153,443,37,3,41,M,1
33732464,28-05-24 2:47,Pune,Super,Snacks,Amul,Online,Wallet,5,167.4186786,211.0378778,1055.189389,837.093393,218.0959959,0.206688959,62,60,9,55,M,1
50572736,21-08-24 9:58,Mumbai,Express,Dairy,Parle,Offline,Cash,2,142.4339682,182.785298,365.570596,284.8679364,80.70265961,0.220758071,132,60,13,,F,0
49009884,13-01-24 8:42,Ahmedabad,Express,Grocery,PepsiCo,Online,UPI,5,188.0630916,227.1293845,1135.646923,940.3154582,195.3314645,0.172000171,387,47,12,44,M,0
63679403,25-09-24 7:19,Hyderabad,Express,Dairy,PepsiCo,Offline,Wallet,4,13.33550866,17.64216892,70.5686757,53.34203462,17.22664108,0.244111724,224,49,8,,F,0
56351648,25-01-24 14:39,Kolkata,Express,Personal Care,PepsiCo,Omnichannel,UPI,3,28.73440935,33.13484158,99.40452475,86.20322806,13.20129669,0.132803781,57,21,7,47,M,1
63951391,16-09-24 18:39,Pune,Express,Vegetables,Amul,Omnichannel,Card,3,190.7395519,204.9986577,614.9959731,572.2186558,42.77731728,0.069557069,208,61,14,30,F,0
94811521,23-02-24 23:46,Pune,Express,Dairy,Nestle,Omnichannel,Wallet,3,82.95338298,95.79309533,287.379286,248.8601489,38.51913704,0.134035885,201,70,4,37,F,0
93002297,09-11-24 7:54,Mumbai,Super,Personal Care,Britannia,Offline,Wallet,5,12.84601142,14.63576636,73.17883182,64.23005711,8.948774711,0.122286384,128,22,6,,M,0
10660748,18-04-24 2:07,Pune,Hyper,Fruits,PepsiCo,Online,Cash,1,84.07943332,99.3795734,99.3795734,84.07943332,15.30014009,0.153956588,81,67,9,54,M,0
67970315,08-03-24 2:01,Bengaluru,Express,Beverages,HUL,Online,UPI,1,92.08678301,128.3049703,128.3049703,92.08678301,36.2181873,0.282282029,263,53,8,54,F,1
29529439,02-05-24 21:32,Kolkata,Express,Snacks,HUL,Omnichannel,Card,1,178.6072439,211.1670025,211.1670025,178.6072439,32.5597586,0.154189614,456,49,4,,M,1
16134145,01-01-24 7:13,Bengaluru,Express,Dairy,Britannia,Online,Card,2,160.4650563,216.7073827,433.4147653,320.9301126,112.4846527,0.259531197,216,63,9,64,F,0
18282666,01-03-24 6:28,Delhi,Express,Beverages,HUL,Omnichannel,Wallet,1,133.8883769,193.4333256,193.4333256,133.8883769,59.54494863,0.307831903,281,57,11,,M,1
67441079,06-08-24 11:07,Mumbai,Express,Fruits,Britannia,Omnichannel,Wallet,1,47.35302894,54.8584159,54.8584159,47.35302894,7.505386965,0.136813775,355,45,11,,M,0
99218484,19-04-24 18:49,Delhi,Express,Vegetables,Tata,Omnichannel,Card,3,81.76068201,86.15707338,258.4712201,245.282046,13.18917408,0.051027631,62,26,12,,M,0
80269157,09-05-24 3:48,Bengaluru,Hyper,Vegetables,HUL,Online,Cash,4,25.2756477,30.85153964,123.4061586,101.1025908,22.30356776,0.18073302,380,45,4,,nan,1
21898934,21-10-24 15:20,Hyderabad,Express,Personal Care,Amul,Online,Wallet,3,12.43077094,14.60179124,43.80537371,37.29231281,6.513060904,0.148681779,355,39,14,58,M,0
28924960,15-02-24 4:22,Kolkata,Super,Dairy,Britannia,Omnichannel,Cash,1,113.3399527,124.4373277,124.4373277,113.3399527,11.09737496,0.089180435,165,66,9,22,M,1
84087677,24-05-24 12:01,Hyderabad,Hyper,Fruits,Parle,Online,Cash,5,116.6622963,167.8387101,839.1935507,583.3114813,255.8820694,0.304914247,396,53,9,,nan,0
64618023,08-03-24 22:34,Pune,Express,Beverages,Nestle,Omnichannel,Wallet,4,81.98412063,102.5836744,410.3346977,327.9364825,82.39821515,0.20080733,137,73,9,63,F,0
56805571,25-06-24 5:45,Bengaluru,Super,Vegetables,ITC,Offline,Wallet,1,24.49514702,26.61913108,26.61913108,24.49514702,2.123984062,0.079791638,86,45,9,,F,0
26498690,01-05-24 2:07,Mumbai,Express,Snacks,Britannia,Online,Wallet,2,187.8753877,244.8830485,489.766097,375.7507754,114.0153216,0.232795455,214,59,5,39,F,0
80419129,17-01-24 20:58,Chennai,Hyper,Grocery,Nestle,Offline,Cash,3,81.28466093,99.01957926,297.0587378,243.8539828,53.20475501,0.179105168,206,68,13,,F,1
85045847,26-01-24 15:14,Kolkata,Hyper,Fruits,HUL,Online,Card,4,138.6871838,149.9468516,599.7874065,554.7487354,45.03867109,0.075091058,311,76,4,,M,0
37154010,07-11-24 2:27,Chennai,Super,Dairy,Britannia,Online,Wallet,3,80.76500662,116.3282951,348.9848853,242.2950199,106.6898655,0.30571486,461,39,5,,F,0
99845159,21-01-24 18:33,Kolkata,Hyper,Vegetables,Nestle,Online,UPI,3,61.35357848,81.87407516,245.6222255,184.0607355,61.56149002,0.250634852,91,62,11,,M,0
52791771,12-10-24 16:32,Pune,Hyper,Fruits,ITC,Omnichannel,UPI,4,181.8961666,236.5406612,946.1626447,727.5846665,218.5779782,0.231015227,108,27,9,,M,1
13501103,30-11-24 8:24,Ahmedabad,Super,Grocery,Britannia,Omnichannel,Card,3,111.3755026,123.4527656,370.3582968,334.1265078,36.231789,0.097829019,241,60,6,37,nan,0
98009334,19-06-24 0:30,Delhi,Express,Grocery,PepsiCo,Online,Wallet,2,49.86034401,56.8792154,113.7584308,99.72068802,14.03774278,0.123399582,431,22,5,22,F,0
27490457,23-04-24 22:01,Ahmedabad,Hyper,Dairy,HUL,Offline,Card,5,131.3801998,145.0654899,725.3274497,656.9009989,68.42645082,0.094338703,58,36,5,55,F,0
18567999,10-10-24 8:33,Pune,Super,Grocery,PepsiCo,Offline,UPI,2,112.2597362,138.9084599,277.8169197,224.5194725,53.29744726,0.191843777,74,67,9,29,M,0
50785375,24-12-24 12:21,Ahmedabad,Super,Snacks,Britannia,Offline,Card,2,37.50723932,51.390415,102.78083,75.01447864,27.76635136,0.270151072,198,77,3,,F,1
65858929,13-02-24 22:56,Delhi,Express,Snacks,Tata,Online,Wallet,3,111.6064987,145.2860367,435.8581102,334.819496,101.0386142,0.231815382,279,68,14,,F,0
66604901,17-12-24 23:52,Bengaluru,Super,Grocery,Britannia,Online,Wallet,4,148.6786228,206.4604127,825.8416507,594.7144911,231.1271597,0.279868616,339,51,8,58,M,0
51621073,10-12-24 11:09,Ahmedabad,Express,Snacks,Nestle,Offline,Cash,4,107.9890588,125.8134696,503.2538785,431.9562352,71.29764325,0.141673311,76,49,6,55,F,0
21400640,22-02-24 0:55,Bengaluru,Express,Beverages,PepsiCo,Offline,Card,3,182.7226087,246.3589367,739.0768102,548.1678262,190.908984,0.258307366,403,50,3,,M,0
50852163,20-01-24 23:30,Ahmedabad,Super,Grocery,Tata,Online,Cash,4,143.7298113,195.9284022,783.7136088,574.9192451,208.7943637,0.266416662,139,32,13,,F,0
85603422,17-09-24 22:44,Mumbai,Super,Home Care,ITC,Offline,Wallet,5,122.7743921,142.5048592,712.524296,613.8719605,98.65233553,0.138454697,376,36,4,61,M,0
11049719,29-01-24 8:22,Chennai,Express,Dairy,PepsiCo,Omnichannel,Wallet,5,157.2838231,216.7483508,1083.741754,786.4191155,297.3226385,0.274348236,173,21,12,44,M,1
34850769,07-08-24 7:03,Ahmedabad,Hyper,Personal Care,HUL,Online,Wallet,5,100.8215567,136.0895952,680.4479762,504.1077836,176.3401926,0.259153086,120,21,6,23,M,0
70876624,24-01-24 15:16,Chennai,Hyper,Fruits,Amul,Online,UPI,3,167.5876402,213.7491837,641.2475511,502.7629205,138.4846306,0.215961262,226,71,3,45,M,0
28059538,09-09-24 2:04,Bengaluru,Super,Personal Care,Amul,Omnichannel,Cash,1,41.43929507,59.52571775,59.52571775,41.43929507,18.08642269,0.30384216,255,44,3,58,F,0
53816994,25-03-24 13:44,Chennai,Super,Dairy,ITC,Omnichannel,Card,2,198.8327179,273.0926587,546.1853175,397.6654357,148.5198818,0.271922143,204,67,10,61,F,0
24984250,05-02-24 2:38,Hyderabad,Super,Fruits,Amul,Omnichannel,Card,2,171.0800015,245.4077758,490.8155516,342.1600031,148.6555485,0.302874569,386,77,14,63,F,0
21383220,25-01-24 7:33,Bengaluru,Express,Fruits,Amul,Omnichannel,Wallet,2,46.54258099,64.97456362,129.9491272,93.08516198,36.86396525,0.283679976,181,66,7,46,F,0
76206361,09-03-24 19:47,Delhi,Super,Vegetables,HUL,Online,Card,1,149.0913208,179.4148194,179.4148194,149.0913208,30.3234986,0.169013344,434,58,14,29,F,0
80088006,16-07-24 8:59,Hyderabad,Hyper,Dairy,PepsiCo,Online,Cash,3,63.20286679,87.78190787,263.3457236,189.6086004,73.73712325,0.280001218,108,33,13,52,M,1
13222187,28-01-24 23:21,Delhi,Hyper,Dairy,PepsiCo,Online,UPI,4,135.7276528,166.3431933,665.3727731,542.9106114,122.4621617,0.184050455,222,30,8,39,M,0
58242832,19-10-24 19:55,Bengaluru,Express,Grocery,Tata,Online,UPI,2,112.2988235,127.5661192,255.1322384,224.597647,30.53459141,0.119681431,244,44,9,54,F,0
47846261,08-08-24 12:13,Hyderabad,Express,Fruits,Britannia,Omnichannel,Wallet,4,101.2511266,117.1536725,468.6146898,405.0045066,63.61018325,0.135740907,306,22,11,,M,0
43110557,18-04-24 12:22,Mumbai,Hyper,Dairy,Parle,Omnichannel,UPI,5,46.25369012,61.56565511,307.8282755,231.2684506,76.55982495,0.248709527,130,46,6,47,nan,0
72724263,26-12-24 2:33,Hyderabad,Hyper,Personal Care,ITC,Online,Wallet,1,104.4087889,119.9649385,119.9649385,104.4087889,15.5561496,0.129672468,366,78,11,,F,0
67385493,28-08-24 8:48,Bengaluru,Hyper,Fruits,Amul,Omnichannel,Cash,4,130.9266199,143.1371281,572.5485124,523.7064795,48.84203293,0.085306366,101,77,3,48,F,1
22566611,02-09-24 6:35,Bengaluru,Super,Personal Care,Tata,Offline,Card,4,132.8601001,177.2574137,709.0296548,531.4404004,177.5892543,0.250468021,351,41,3,36,F,1
97496914,04-03-24 11:46,Bengaluru,Super,Snacks,Britannia,Omnichannel,Cash,2,89.96249105,106.4579172,212.9158343,179.9249821,32.99085224,0.154947857,211,62,4,42,M,1
30167137,16-09-24 10:16,Kolkata,Hyper,Snacks,Tata,Offline,UPI,5,152.0122934,205.0897658,1025.448829,760.0614672,265.3873618,0.258801175,338,76,11,21,F,1
59268013,23-07-24 2:32,Kolkata,Hyper,Fruits,ITC,Online,Wallet,3,37.47915672,43.69212859,131.0763858,112.4374702,18.63891562,0.142198883,327,32,4,,M,0
23722967,25-12-24 8:58,Kolkata,Express,Beverages,Parle,Online,Cash,5,172.749605,228.0203372,1140.101686,863.7480251,276.3536611,0.242393871,333,32,6,62,M,1
64091596,23-06-24 11:15,Chennai,Super,Vegetables,Tata,Offline,Wallet,4,171.0621274,180.8124215,723.2496859,684.2485095,39.00117645,0.053924913,204,39,6,55,M,0
12349573,04-09-24 11:23,Ahmedabad,Express,Home Care,Tata,Online,Wallet,3,80.10167102,112.1294908,336.3884723,240.3050131,96.08345922,0.285632437,188,29,12,,M,0
34236993,04-05-24 12:17,Bengaluru,Hyper,Snacks,Parle,Online,Card,4,49.54195542,69.08830877,276.3532351,198.1678217,78.18541342,0.282918394,473,75,3,42,M,0
51085642,15-01-24 15:59,Hyderabad,Super,Personal Care,Nestle,Omnichannel,Cash,3,119.8282462,128.4653503,385.396051,359.4847386,25.91131243,0.067232947,336,36,12,62,M,0
18864159,16-02-24 16:33,Hyderabad,Super,Snacks,Britannia,Offline,UPI,1,180.6994875,225.5640276,225.5640276,180.6994875,44.86454012,0.198899357,273,73,14,60,M,0
54708112,12-11-24 10:59,Bengaluru,Super,Grocery,Nestle,Offline,Card,4,60.01381544,79.58324417,318.3329767,240.0552618,78.27771489,0.245898856,192,70,12,,M,0
62285186,26-09-24 9:57,Kolkata,Express,Beverages,PepsiCo,Online,Wallet,2,157.9338054,205.1740209,410.3480419,315.8676108,94.48043105,0.230244625,138,30,12,34,M,0
95112954,13-05-24 2:35,Delhi,Hyper,Dairy,Amul,Omnichannel,Card,2,185.5716495,229.6485584,459.2971169,371.1432991,88.15381779,0.191932008,145,31,5,28,M,1
43742664,11-09-24 16:57,Hyderabad,Hyper,Vegetables,Tata,Online,Wallet,4,45.62202769,48.72732529,194.9093012,182.4881108,12.42119039,0.063728054,223,37,7,22,M,0
75526820,02-01-24 14:13,Ahmedabad,Express,Snacks,HUL,Offline,Card,5,63.62656475,68.9731271,344.8656355,318.1328238,26.73281174,0.077516601,413,66,10,52,F,0
33798816,14-01-24 13:42,Delhi,Hyper,Beverages,Parle,Online,Cash,4,138.2971133,146.2653304,585.0613215,553.188453,31.87286845,0.054477825,307,26,7,,M,1
97313850,04-07-24 3:22,Delhi,Express,Dairy,Tata,Omnichannel,Wallet,4,83.56467325,117.4825388,469.9301553,334.258693,135.6714623,0.288705589,455,59,13,59,F,1
96820798,16-08-24 2:41,Kolkata,Express,Vegetables,Britannia,Omnichannel,UPI,5,79.1169204,110.1068396,550.5341978,395.584602,154.9495958,0.281453171,463,74,12,,M,0
78121615,08-12-24 0:16,Ahmedabad,Super,Dairy,Amul,Offline,Card,2,17.15015403,22.21547916,44.43095832,34.30030807,10.13065026,0.228008817,230,31,5,64,M,1
29202331,04-10-24 6:37,Ahmedabad,Express,Fruits,Amul,Online,Wallet,2,143.3281493,186.0166611,372.0333222,286.6562986,85.37702351,0.229487571,92,45,6,42,O,0
98088548,03-04-24 22:13,Bengaluru,Express,Beverages,Parle,Offline,UPI,2,90.16581752,110.3904405,220.7808811,180.331635,40.44924602,0.183209913,364,40,14,54,O,0
45926232,24-10-24 12:36,Hyderabad,Super,Home Care,Tata,Omnichannel,UPI,2,92.01372087,101.4002776,202.8005552,184.0274417,18.77311351,0.09256934,279,34,13,,F,1
32338343,28-06-24 9:39,Kolkata,Express,Personal Care,PepsiCo,Offline,Card,4,53.87643103,61.48496767,245.9398707,215.5057241,30.43414654,0.12374629,139,58,11,49,F,0
46175218,28-10-24 12:02,Hyderabad,Express,Snacks,Amul,Omnichannel,UPI,3,98.50951935,142.6023882,427.8071647,295.5285581,132.2786066,0.309201476,407,30,6,,M,0
25083780,04-03-24 10:17,Chennai,Super,Snacks,PepsiCo,Online,Wallet,3,164.4272003,227.9245613,683.7736838,493.2816009,190.492083,0.278589375,166,24,7,43,M,0
42269371,10-01-24 13:44,Ahmedabad,Hyper,Beverages,Britannia,Online,Wallet,3,39.63176568,48.04664684,144.1399405,118.895297,25.24464349,0.175139822,245,63,10,37,M,1
45217534,22-01-24 1:23,Chennai,Hyper,Grocery,Nestle,Omnichannel,UPI,5,47.72846443,62.07274311,310.3637155,238.6423222,71.72139339,0.231088203,454,64,6,23,M,0
99727453,27-12-24 16:09,Mumbai,Express,Fruits,Tata,Omnichannel,Cash,1,155.525345,173.6274561,173.6274561,155.525345,18.10211107,0.104258344,88,42,10,36,M,1
54259925,30-01-24 9:34,Mumbai,Hyper,Fruits,Britannia,Online,Cash,3,185.1493048,219.8163591,659.4490774,555.4479145,104.0011629,0.157709164,438,63,6,34,F,0
76716903,08-12-24 20:45,Kolkata,Express,Beverages,PepsiCo,Online,Wallet,4,74.29657338,87.41327565,349.6531026,297.1862935,52.46680906,0.150053892,268,23,10,29,F,0
84219307,22-09-24 8:37,Delhi,Express,Beverages,Amul,Online,Cash,5,10.07473029,12.79612015,63.98060076,50.37365144,13.60694932,0.212673047,290,74,12,,M,1
95014017,23-02-24 7:18,Chennai,Express,Snacks,ITC,Online,Cash,2,137.6771122,189.6940115,379.388023,275.3542244,104.0337986,0.274214768,230,31,3,33,O,0
58730357,11-11-24 9:18,Pune,Super,Vegetables,Amul,Offline,Card,2,43.84290146,53.47291244,106.9458249,87.68580293,19.26002196,0.180091387,248,61,14,29,M,0
62630045,22-02-24 15:17,Delhi,Express,Beverages,Tata,Omnichannel,Cash,1,17.2688254,23.91783382,23.91783382,17.2688254,6.64900842,0.277993754,110,27,8,55,F,0
95722417,22-02-24 7:18,Chennai,Hyper,Beverages,HUL,Offline,Wallet,4,57.89991365,76.71539399,306.8615759,231.5996546,75.26192133,0.245263426,160,68,3,,F,0
71283413,29-07-24 1:34,Ahmedabad,Super,Vegetables,Nestle,Online,Card,2,65.5837068,78.63318391,157.2663678,131.1674136,26.09895421,0.165953818,447,37,4,,F,0
35967157,15-04-24 5:40,Ahmedabad,Express,Snacks,Parle,Offline,Cash,3,134.739906,187.2318886,561.6956658,404.219718,157.4759478,0.280358132,443,76,14,,F,0
63504569,16-04-24 3:37,Pune,Hyper,Vegetables,PepsiCo,Omnichannel,Cash,3,173.4798018,222.9090277,668.7270832,520.4394055,148.2876777,0.221746182,187,40,9,40,M,0
62102333,12-03-24 4:27,Pune,Super,Fruits,Parle,Omnichannel,Cash,1,59.91874795,74.6575111,74.6575111,59.91874795,14.73876315,0.197418357,225,22,7,19,F,0
62747439,09-08-24 19:17,Delhi,Hyper,Grocery,Nestle,Offline,Wallet,1,91.23196927,124.7567275,124.7567275,91.23196927,33.52475824,0.268721045,303,69,13,31,M,0
68648825,10-01-24 19:15,Ahmedabad,Express,Snacks,Amul,Omnichannel,Cash,3,162.9145836,199.2021948,597.6065844,488.7437509,108.8628335,0.182164716,304,27,14,22,F,0
48822069,30-03-24 10:51,Delhi,Super,Snacks,Britannia,Offline,Cash,2,192.000542,266.1555741,532.3111482,384.001084,148.3100641,0.278615364,260,41,12,35,nan,1
24027997,21-07-24 0:04,Chennai,Super,Grocery,Amul,Offline,Cash,1,27.4465795,32.66909446,32.66909446,27.4465795,5.222514966,0.159861026,491,39,5,54,F,0
42829243,26-06-24 14:08,Kolkata,Super,Dairy,Tata,Offline,Card,4,117.7860698,135.0187202,540.0748807,471.1442791,68.93060164,0.127631564,426,29,14,44,nan,1
80696194,12-09-24 11:19,Kolkata,Hyper,Home Care,Nestle,Online,Cash,1,76.40148135,95.75555469,95.75555469,76.40148135,19.35407334,0.202119589,351,79,3,63,M,0
99996119,19-03-24 22:17,Kolkata,Super,Grocery,Nestle,Online,Cash,3,165.8457908,190.2873136,570.8619407,497.5373724,73.32456826,0.128445361,420,53,12,22,O,0
67545977,24-08-24 11:25,Hyderabad,Express,Fruits,Parle,Omnichannel,UPI,3,122.1005411,139.6680307,419.0040922,366.3016233,52.7024689,0.12578032,234,74,14,49,M,0
80001790,04-10-24 9:06,Hyderabad,Super,Personal Care,Tata,Offline,UPI,4,187.811782,260.3251656,1041.300663,751.2471278,290.0535347,0.278549265,321,36,3,51,M,1
27271864,21-05-24 15:21,Kolkata,Hyper,Vegetables,Amul,Online,UPI,3,193.3829126,257.2679959,771.8039877,580.1487379,191.6552498,0.248321145,296,70,3,,nan,1
80613443,03-04-24 17:39,Chennai,Express,Dairy,Amul,Omnichannel,Wallet,5,142.6403376,198.8332978,994.1664891,713.2016882,280.9648009,0.282613429,445,48,13,64,nan,1
47216290,21-07-24 13:53,Pune,Super,Fruits,Britannia,Offline,UPI,2,36.13649264,45.51237186,91.02474373,72.27298528,18.75175845,0.206007264,204,52,11,21,F,0
73245277,30-07-24 6:49,Pune,Express,Grocery,Tata,Online,Wallet,4,115.4831847,122.6242533,490.4970132,461.932739,28.56427427,0.058235368,334,74,12,34,F,0
67667832,04-02-24 8:18,Bengaluru,Super,Home Care,HUL,Online,Card,4,99.4044452,113.8991138,455.5964553,397.6177808,57.97867452,0.127258836,250,27,14,31,M,0
78458062,25-07-24 6:23,Delhi,Hyper,Grocery,HUL,Online,Card,5,154.6304391,214.5988777,1072.994388,773.1521955,299.842193,0.279444325,297,49,11,,F,0
76005454,26-02-24 7:42,Mumbai,Express,Beverages,Parle,Online,Card,3,131.8163749,189.5631527,568.6894581,395.4491248,173.2403332,0.304630815,438,20,3,,O,0
68152194,26-07-24 14:55,Hyderabad,Express,Grocery,Nestle,Online,Card,3,170.9836816,185.3179334,555.9538002,512.9510447,43.00275544,0.077349513,489,68,5,63,M,0
47563204,06-12-24 2:32,Kolkata,Hyper,Dairy,HUL,Omnichannel,Wallet,5,111.3553146,121.8375738,609.1878689,556.776573,52.41129591,0.086034701,113,74,7,55,M,0
83240418,15-07-24 0:45,Delhi,Hyper,Dairy,Parle,Offline,Card,3,116.4248755,133.0127593,399.0382779,349.2746265,49.76365136,0.124708967,334,39,4,25,M,1
75023875,04-10-24 22:49,Bengaluru,Hyper,Beverages,Parle,Offline,Wallet,5,24.88360061,28.27659414,141.3829707,124.418003,16.96496767,0.119993006,87,65,7,,M,0
22434101,23-04-24 1:00,Bengaluru,Super,Vegetables,ITC,Online,UPI,1,34.9308786,37.35071621,37.35071621,34.9308786,2.419837613,0.064786913,274,49,5,45,F,0
33460829,02-12-24 19:12,Kolkata,Express,Vegetables,Nestle,Offline,Card,1,123.3642221,164.8811657,164.8811657,123.3642221,41.51694364,0.251799188,283,43,7,55,F,0
34211994,23-10-24 15:46,Delhi,Express,Fruits,ITC,Offline,Card,2,78.79071679,108.9019772,217.8039544,157.5814336,60.22252082,0.276498749,62,27,3,27,M,0
37450249,30-11-24 14:08,Kolkata,Express,Beverages,Amul,Online,UPI,4,49.33094209,65.24154027,260.9661611,197.3237684,63.64239271,0.243872203,494,23,11,49,M,0
73258407,27-09-24 16:23,Mumbai,Super,Beverages,PepsiCo,Online,Card,2,125.8986575,178.0187293,356.0374586,251.7973149,104.2401436,0.292778586,473,51,14,63,O,0
11059236,25-08-24 0:41,Delhi,Super,Snacks,Amul,Omnichannel,Card,2,187.68126,270.0548253,540.1096506,375.36252,164.7471306,0.305025341,248,65,7,53,O,1
33462984,10-07-24 15:01,Delhi,Express,Personal Care,Amul,Omnichannel,Card,2,56.50069782,69.60832059,139.2166412,113.0013956,26.21524554,0.188305402,129,51,3,,F,0
